Datetime,Id,District Name,Weekday,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude,Datetime
2017-07-20 11:00:00,2017S006333    ,Ciutat Vella,Thursday,Morning,1,0,1,2,2.181393,41.380916,2017-07-20 11:00:00
2017-12-25 06:00:00,2017S010644    ,Ciutat Vella,Monday,Morning,0,0,0,1,2.20493,41.444642,2017-12-25 06:00:00
2017-12-19 13:00:00,2017S010496    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.179138,41.377884,2017-12-19 13:00:00
2017-11-28 00:00:00,2017S009888    ,Ciutat Vella,Tuesday,Night,1,0,1,2,2.17639,41.385740999999996,2017-11-28 00:00:00
2017-07-22 13:00:00,2017S006407    ,Ciutat Vella,Saturday,Morning,1,0,1,2,2.1819740000000003,41.381015999999995,2017-07-22 13:00:00
2017-08-21 10:00:00,2017S007100    ,Ciutat Vella,Monday,Morning,1,0,1,2,2.1714450000000003,41.383841,2017-08-21 10:00:00
2017-10-20 04:00:00,2017S008649    ,Ciutat Vella,Friday,Night,1,0,1,1,2.163919,41.38494,2017-10-20 04:00:00
2017-09-21 09:00:00,2017S007825    ,Ciutat Vella,Thursday,Morning,1,0,1,1,2.169564,41.384703,2017-09-21 09:00:00
2017-03-12 01:00:00,2017S002005    ,Ciutat Vella,Sunday,Night,1,0,1,2,2.1783669999999997,41.384101,2017-03-12 01:00:00
2017-06-17 17:00:00,2017S005317    ,Ciutat Vella,Saturday,Afternoon,1,0,1,1,2.1660880000000002,41.385062,2017-06-17 17:00:00
2017-04-07 12:00:00,2017S003224    ,Ciutat Vella,Friday,Morning,1,0,1,1,2.168955,41.381555,2017-04-07 12:00:00
2017-03-03 16:00:00,2017S001753    ,Ciutat Vella,Friday,Afternoon,0,0,0,1,2.16356,41.380272,2017-03-03 16:00:00
2017-03-25 10:00:00,2017S002406    ,Ciutat Vella,Saturday,Morning,1,0,1,1,2.183262,41.38258,2017-03-25 10:00:00
2017-12-20 18:00:00,2017S010543    ,Ciutat Vella,Wednesday,Afternoon,1,0,1,2,2.183991,41.386986,2017-12-20 18:00:00
2017-11-16 15:00:00,2017S009535    ,Ciutat Vella,Thursday,Afternoon,4,0,4,2,2.184285,41.383103000000006,2017-11-16 15:00:00
2017-07-04 10:00:00,2017S005796    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.183262,41.38258,2017-07-04 10:00:00
2017-07-25 11:00:00,2017S006480    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.187799,41.382918,2017-07-25 11:00:00
2017-09-28 19:00:00,2017S008013    ,Ciutat Vella,Thursday,Afternoon,1,0,1,1,2.189087,41.38315,2017-09-28 19:00:00
2017-06-19 12:00:00,2017S005362    ,Ciutat Vella,Monday,Morning,1,0,1,2,2.188893,41.383551000000004,2017-06-19 12:00:00
2017-02-23 12:00:00,2017S001498    ,Ciutat Vella,Thursday,Morning,2,0,2,2,2.187799,41.382918,2017-02-23 12:00:00
2017-07-25 10:00:00,2017S006478    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.186992,41.38296,2017-07-25 10:00:00
2017-02-18 13:00:00,2017S001363    ,Ciutat Vella,Saturday,Morning,1,0,1,2,2.18401,41.380974,2017-02-18 13:00:00
2017-02-09 15:00:00,2017S001097    ,Ciutat Vella,Thursday,Afternoon,1,0,1,2,2.204611,41.393827,2017-02-09 15:00:00
2017-03-17 10:00:00,2017S002145    ,Ciutat Vella,Friday,Morning,1,0,1,3,2.1919619999999997,41.384946,2017-03-17 10:00:00
2017-09-28 19:00:00,2017S008015    ,Ciutat Vella,Thursday,Afternoon,2,0,2,1,2.183262,41.38258,2017-09-28 19:00:00
2017-01-10 16:00:00,2017S000230    ,Ciutat Vella,Tuesday,Afternoon,1,0,1,2,2.171745,41.38711,2017-01-10 16:00:00
2017-05-14 17:00:00,2017S004289    ,Ciutat Vella,Sunday,Afternoon,0,1,1,1,2.191696,41.378910999999995,2017-05-14 17:00:00
2017-08-05 05:00:00,2017S006775    ,Ciutat Vella,Saturday,Night,1,0,1,2,2.195364,41.386727,2017-08-05 05:00:00
2017-06-21 17:00:00,2017S005442    ,Ciutat Vella,Wednesday,Afternoon,2,0,2,3,2.189588,41.375605,2017-06-21 17:00:00
2017-09-29 19:00:00,2017S008069    ,Ciutat Vella,Friday,Afternoon,0,0,0,1,2.196556,41.387084,2017-09-29 19:00:00
2017-11-28 13:00:00,2017S009908    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.1949669999999997,41.387017,2017-11-28 13:00:00
2017-12-12 12:00:00,2017S010279    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.1949669999999997,41.387017,2017-12-12 12:00:00
2017-08-24 12:00:00,2017S007165    ,Ciutat Vella,Thursday,Morning,0,0,0,1,2.192352,41.380645,2017-08-24 12:00:00
2017-06-01 22:00:00,2017S004841    ,Ciutat Vella,Thursday,Night,0,0,0,2,2.1947389999999998,41.386026,2017-06-01 22:00:00
2017-09-25 22:00:00,2017S007933    ,Ciutat Vella,Monday,Night,1,0,1,3,2.188486,41.377843,2017-09-25 22:00:00
2017-06-15 12:00:00,2017S005240    ,Ciutat Vella,Thursday,Morning,0,0,0,1,2.198804,41.385490000000004,2017-06-15 12:00:00
2017-06-29 21:00:00,2017S005673    ,Ciutat Vella,Thursday,Afternoon,1,0,1,2,2.192612,41.380074,2017-06-29 21:00:00
2017-04-13 17:00:00,2017S003379    ,Ciutat Vella,Thursday,Afternoon,7,0,7,2,2.188893,41.383551000000004,2017-04-13 17:00:00
2017-06-19 17:00:00,2017S005375    ,Ciutat Vella,Monday,Afternoon,1,0,1,2,2.18981,41.383749,2017-06-19 17:00:00
2017-09-01 23:00:00,2017S007344    ,Ciutat Vella,Friday,Night,3,0,3,2,2.191425,41.384372,2017-09-01 23:00:00
2017-11-21 20:00:00,2017S009679    ,Ciutat Vella,Tuesday,Afternoon,1,0,1,2,2.188893,41.383551000000004,2017-11-21 20:00:00
2017-04-23 18:00:00,2017S003632    ,Ciutat Vella,Sunday,Afternoon,0,0,0,3,2.188893,41.383551000000004,2017-04-23 18:00:00
2017-09-23 14:00:00,2017S007882    ,Ciutat Vella,Saturday,Afternoon,1,0,1,2,2.183019,41.388094,2017-09-23 14:00:00
2017-04-29 06:00:00,2017S003809    ,Ciutat Vella,Saturday,Morning,1,0,1,2,2.184576,41.389759000000005,2017-04-29 06:00:00
2017-08-01 17:00:00,2017S006673    ,Ciutat Vella,Tuesday,Afternoon,0,0,0,1,2.178529,41.387032,2017-08-01 17:00:00
2017-06-19 10:00:00,2017S005356    ,Eixample,Monday,Morning,1,0,1,1,2.153522,41.375198,2017-06-19 10:00:00
2017-11-25 18:00:00,2017S009820    ,Eixample,Saturday,Afternoon,1,0,1,3,2.152588,41.374777,2017-11-25 18:00:00
2017-03-22 11:00:00,2017S002290    ,Eixample,Wednesday,Morning,2,0,2,2,2.1541669999999997,41.375,2017-03-22 11:00:00
2017-08-09 10:00:00,2017S006859    ,Ciutat Vella,Wednesday,Morning,1,0,1,1,2.179886,41.383231,2017-08-09 10:00:00
2017-08-30 21:00:00,2017S007421    ,Ciutat Vella,Wednesday,Afternoon,1,0,1,2,2.178907,41.383833,2017-08-30 21:00:00
2017-03-31 17:00:00,2017S002591    ,Ciutat Vella,Friday,Afternoon,1,0,1,2,2.1779740000000003,41.384675,2017-03-31 17:00:00
2017-06-07 11:00:00,2017S004976    ,Eixample,Wednesday,Morning,2,0,2,2,2.1505389999999998,41.384784,2017-06-07 11:00:00
2017-03-22 12:00:00,2017S002296    ,Eixample,Wednesday,Morning,1,0,1,1,2.149421,41.382228000000005,2017-03-22 12:00:00
2017-01-10 11:00:00,2017S000216    ,Eixample,Tuesday,Morning,1,0,1,2,2.153947,41.385622999999995,2017-01-10 11:00:00
2017-06-21 12:00:00,2017S005435    ,Eixample,Wednesday,Morning,1,0,1,2,2.14719,41.38219,2017-06-21 12:00:00
2017-05-11 08:00:00,2017S004173    ,Eixample,Thursday,Morning,1,0,1,2,2.152175,41.382472,2017-05-11 08:00:00
2017-06-16 20:00:00,2017S005295    ,Eixample,Friday,Afternoon,1,0,1,2,2.152371,41.382621,2017-06-16 20:00:00
2017-04-21 09:00:00,2017S003549    ,Eixample,Friday,Morning,2,0,2,2,2.152804,41.383075,2017-04-21 09:00:00
2017-07-08 16:00:00,2017S005954    ,Eixample,Saturday,Afternoon,1,0,1,2,2.15808,41.382092,2017-07-08 16:00:00
2017-11-13 12:00:00,2017S009403    ,Eixample,Monday,Morning,1,0,1,1,2.15747,41.382762,2017-11-13 12:00:00
2017-06-16 14:00:00,2017S005278    ,Eixample,Friday,Afternoon,1,0,1,2,2.151529,41.384027,2017-06-16 14:00:00
2017-05-09 22:00:00,2017S004141    ,Eixample,Tuesday,Night,0,1,1,5,2.151529,41.384027,2017-05-09 22:00:00
2017-12-29 22:00:00,2017S010759    ,Eixample,Friday,Night,1,0,1,2,2.152804,41.383075,2017-12-29 22:00:00
2017-01-20 19:00:00,2017S000551    ,Eixample,Friday,Afternoon,1,0,1,2,2.14719,41.38219,2017-01-20 19:00:00
2017-05-09 12:00:00,2017S004115    ,Eixample,Tuesday,Morning,2,0,2,2,2.155159,41.379583000000004,2017-05-09 12:00:00
2017-02-11 09:00:00,2017S001155    ,Eixample,Saturday,Morning,1,0,1,2,2.1558330000000003,41.380403,2017-02-11 09:00:00
2017-07-12 17:00:00,2017S006080    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.1459099999999998,41.377996,2017-07-12 17:00:00
2017-05-24 17:00:00,2017S004596    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.14483,41.378807,2017-05-24 17:00:00
2017-10-21 20:00:00,2017S008719    ,Eixample,Saturday,Afternoon,1,0,1,1,2.14483,41.378807,2017-10-21 20:00:00
2017-12-28 18:00:00,2017S010732    ,Eixample,Thursday,Afternoon,1,0,1,2,2.147394,41.379146,2017-12-28 18:00:00
2017-11-04 14:00:00,2017S009114    ,Eixample,Saturday,Afternoon,2,0,2,1,2.148279,41.384772,2017-11-04 14:00:00
2017-12-06 05:00:00,2017S010177    ,Eixample,Wednesday,Night,1,0,1,2,2.145759,41.381586,2017-12-06 05:00:00
2017-11-04 18:00:00,2017S009126    ,Eixample,Saturday,Afternoon,1,0,1,2,2.1505389999999998,41.381378999999995,2017-11-04 18:00:00
2017-06-10 13:00:00,2017S005090    ,Eixample,Saturday,Morning,1,0,1,2,2.151653,41.378821,2017-06-10 13:00:00
2017-07-08 02:00:00,2017S005947    ,Eixample,Saturday,Night,1,0,1,2,2.151653,41.378821,2017-07-08 02:00:00
2017-05-04 15:00:00,2017S003958    ,Eixample,Thursday,Afternoon,2,0,2,1,2.150532,41.379673,2017-05-04 15:00:00
2017-01-23 22:00:00,2017S000616    ,Eixample,Monday,Night,1,0,1,1,2.147166,41.383925,2017-01-23 22:00:00
2017-07-13 07:00:00,2017S006087    ,Eixample,Thursday,Morning,1,0,1,2,2.14719,41.38219,2017-07-13 07:00:00
2017-07-12 10:00:00,2017S006061    ,Eixample,Wednesday,Morning,1,0,1,2,2.14719,41.38219,2017-07-12 10:00:00
2017-03-03 23:00:00,2017S001771    ,Eixample,Friday,Night,1,0,1,1,2.147159,41.38053,2017-03-03 23:00:00
2017-05-02 20:00:00,2017S003893    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.152792,41.379675,2017-05-02 20:00:00
2017-07-17 11:00:00,2017S006222    ,Eixample,Monday,Morning,2,0,2,3,2.152792,41.379675,2017-07-17 11:00:00
2017-12-04 20:00:00,2017S010125    ,Eixample,Monday,Afternoon,1,0,1,2,2.152844,41.378199,2017-12-04 20:00:00
2017-10-06 21:00:00,2017S008273    ,Eixample,Friday,Afternoon,2,0,2,2,2.148698,41.381203,2017-10-06 21:00:00
2017-06-20 15:00:00,2017S005406    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.1482759999999996,41.381372,2017-06-20 15:00:00
2017-01-29 13:00:00,2017S000769    ,Eixample,Sunday,Morning,1,0,1,2,2.152647,41.381126,2017-01-29 13:00:00
2017-08-09 13:00:00,2017S006867    ,Eixample,Wednesday,Morning,1,0,1,1,2.1519790000000003,41.385998,2017-08-09 13:00:00
2017-08-12 21:00:00,2017S006946    ,Eixample,Saturday,Afternoon,1,0,1,2,2.152295,41.386238,2017-08-12 21:00:00
2017-09-28 10:00:00,2017S007996    ,Eixample,Thursday,Morning,1,0,1,2,2.144892,41.383925,2017-09-28 10:00:00
2017-02-21 09:00:00,2017S001432    ,Eixample,Tuesday,Morning,2,0,2,1,2.143007,41.385787,2017-02-21 09:00:00
2017-03-14 16:00:00,2017S002061    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.1426279999999998,41.385659000000004,2017-03-14 16:00:00
2017-01-14 11:00:00,2017S000353    ,Eixample,Saturday,Morning,1,0,1,2,2.14941,41.380523,2017-01-14 11:00:00
2017-12-15 21:00:00,2017S010407    ,Eixample,Friday,Afternoon,1,0,1,2,2.148644,41.382809,2017-12-15 21:00:00
2017-11-28 14:00:00,2017S009925    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.157557,41.379477,2017-11-28 14:00:00
2017-03-23 19:00:00,2017S002340    ,Eixample,Thursday,Afternoon,1,0,1,1,2.156297,41.380433000000004,2017-03-23 19:00:00
2017-07-07 13:00:00,2017S005929    ,Eixample,Friday,Morning,0,0,1,1,2.1643310000000002,41.376073,2017-07-07 13:00:00
2017-08-31 13:00:00,2017S007302    ,Eixample,Thursday,Morning,1,0,1,2,2.157557,41.379477,2017-08-31 13:00:00
2017-07-06 22:00:00,2017S005908    ,Eixample,Thursday,Night,1,0,1,2,2.158684,41.37863,2017-07-06 22:00:00
2017-01-15 21:00:00,2017S000393    ,Eixample,Sunday,Afternoon,2,0,2,3,2.146027,41.388189000000004,2017-01-15 21:00:00
2017-12-12 20:00:00,2017S010293    ,Eixample,Tuesday,Afternoon,1,0,1,3,2.144317,41.387054,2017-12-12 20:00:00
2017-02-25 10:00:00,2017S001563    ,Eixample,Saturday,Morning,1,0,1,2,2.158977,41.38069,2017-02-25 10:00:00
2017-05-23 11:00:00,2017S004550    ,Eixample,Tuesday,Morning,1,0,1,2,2.159217,41.382289,2017-05-23 11:00:00
2017-02-04 11:00:00,2017S000952    ,Eixample,Saturday,Morning,1,0,1,2,2.145455,41.387632,2017-02-04 11:00:00
2017-09-03 04:00:00,2017S007361    ,Eixample,Sunday,Night,1,0,1,2,2.162465,41.379397,2017-09-03 04:00:00
2017-12-02 22:00:00,2017S010086    ,Eixample,Saturday,Night,1,0,1,2,2.160939,41.376927,2017-12-02 22:00:00
2017-10-06 17:00:00,2017S008262    ,Eixample,Friday,Afternoon,1,0,1,2,2.149425,41.385628000000004,2017-10-06 17:00:00
2017-10-13 10:00:00,2017S008431    ,Eixample,Friday,Morning,1,0,1,2,2.162089,41.382894,2017-10-13 10:00:00
2017-05-11 13:00:00,2017S004191    ,Eixample,Thursday,Morning,1,0,1,2,2.162089,41.382894,2017-05-11 13:00:00
2017-01-24 17:00:00,2017S000645    ,Eixample,Tuesday,Afternoon,2,0,2,1,2.146009,41.386491,2017-01-24 17:00:00
2017-08-01 18:00:00,2017S006666    ,Eixample,Tuesday,Afternoon,2,0,2,2,2.161841,41.384263,2017-08-01 18:00:00
2017-05-30 04:00:00,2017S004763    ,Eixample,Tuesday,Night,2,0,2,2,2.163105,41.385546999999995,2017-05-30 04:00:00
2017-02-20 13:00:00,2017S001406    ,Eixample,Monday,Morning,1,0,1,2,2.162084,41.379478999999996,2017-02-20 13:00:00
2017-07-07 21:00:00,2017S005944    ,Eixample,Friday,Afternoon,1,0,1,2,2.1624630000000002,41.383036,2017-07-07 21:00:00
2017-05-27 21:00:00,2017S004694    ,Eixample,Saturday,Afternoon,1,0,1,1,2.163537,41.378585,2017-05-27 21:00:00
2017-04-10 13:00:00,2017S003289    ,Eixample,Monday,Morning,1,0,1,2,2.163143,41.378668,2017-04-10 13:00:00
2017-04-28 12:00:00,2017S003781    ,Eixample,Friday,Morning,1,0,1,2,2.162743,41.383518,2017-04-28 12:00:00
2017-10-02 01:00:00,2017S008109    ,Eixample,Monday,Night,1,0,1,2,2.163105,41.385546999999995,2017-10-02 01:00:00
2017-11-27 11:00:00,2017S009859    ,Eixample,Monday,Morning,1,0,1,2,2.163919,41.38494,2017-11-27 11:00:00
2017-01-12 01:00:00,2017S000307    ,Eixample,Thursday,Night,0,0,0,1,2.144893,41.387333,2017-01-12 01:00:00
2017-01-20 15:00:00,2017S000547    ,Eixample,Friday,Afternoon,2,0,2,2,2.1436450000000002,41.390505,2017-01-20 15:00:00
2017-08-10 14:00:00,2017S006884    ,Eixample,Thursday,Afternoon,1,0,1,2,2.158684,41.37863,2017-08-10 14:00:00
2017-02-16 21:00:00,2017S001312    ,Eixample,Thursday,Afternoon,1,0,1,2,2.164343,41.385411,2017-02-16 21:00:00
2017-03-11 12:00:00,2017S001987    ,Eixample,Saturday,Morning,1,0,1,1,2.161779,41.381098,2017-03-11 12:00:00
2017-03-22 10:00:00,2017S002294    ,Eixample,Wednesday,Morning,1,0,1,1,2.181133,41.402673,2017-03-22 10:00:00
2017-01-18 20:00:00,2017S000497    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.181133,41.402673,2017-01-18 20:00:00
2017-05-20 17:00:00,2017S004477    ,Eixample,Saturday,Afternoon,1,0,1,1,2.184507,41.405186,2017-05-20 17:00:00
2017-11-23 17:00:00,2017S009745    ,Eixample,Thursday,Afternoon,1,0,1,2,2.182219,41.405190999999995,2017-11-23 17:00:00
2017-05-21 13:00:00,2017S004491    ,Eixample,Sunday,Morning,0,0,0,2,2.164111,41.395009,2017-05-21 13:00:00
2017-05-11 22:00:00,2017S004208    ,Eixample,Thursday,Night,1,0,1,2,2.161465,41.397016,2017-05-11 22:00:00
2017-01-27 14:00:00,2017S000725    ,Eixample,Friday,Afternoon,1,0,1,2,2.159529,41.396527,2017-01-27 14:00:00
2017-03-31 13:00:00,2017S002580    ,Eixample,Friday,Morning,2,0,2,2,2.1833709999999997,41.406048,2017-03-31 13:00:00
2017-02-23 15:00:00,2017S001499    ,Eixample,Thursday,Afternoon,1,0,1,2,2.164884,41.392165000000006,2017-02-23 15:00:00
2017-09-26 17:00:00,2017S007958    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.165261,41.394135999999996,2017-09-26 17:00:00
2017-06-23 21:00:00,2017S005512    ,Eixample,Friday,Afternoon,1,0,1,2,2.165261,41.394135999999996,2017-06-23 21:00:00
2017-10-04 09:00:00,2017S008172    ,Eixample,Wednesday,Morning,1,0,1,2,2.161465,41.396291,2017-10-04 09:00:00
2017-06-20 19:00:00,2017S005411    ,Eixample,Tuesday,Afternoon,0,0,0,2,2.1609689999999997,41.396198,2017-06-20 19:00:00
2017-06-05 17:00:00,2017S004928    ,Eixample,Monday,Afternoon,1,0,1,2,2.159495,41.396524,2017-06-05 17:00:00
2017-11-17 00:00:00,2017S009538    ,Eixample,Friday,Night,1,0,1,2,2.159495,41.396524,2017-11-17 00:00:00
2017-08-18 16:00:00,2017S007071    ,Eixample,Friday,Afternoon,1,0,1,2,2.159529,41.396527,2017-08-18 16:00:00
2017-04-30 07:00:00,2017S003831    ,Eixample,Sunday,Morning,0,0,0,2,2.159495,41.396524,2017-04-30 07:00:00
2017-06-06 16:00:00,2017S004962    ,Eixample,Tuesday,Afternoon,2,0,2,2,2.181123,41.404365999999996,2017-06-06 16:00:00
2017-09-18 10:00:00,2017S007711    ,Eixample,Monday,Morning,1,0,1,2,2.155571,41.394808000000005,2017-09-18 10:00:00
2017-06-29 19:00:00,2017S005671    ,Eixample,Thursday,Afternoon,1,0,1,2,2.165261,41.394135999999996,2017-06-29 19:00:00
2017-11-15 13:00:00,2017S009466    ,Eixample,Wednesday,Morning,1,0,1,2,2.166369,41.394987,2017-11-15 13:00:00
2017-02-25 21:00:00,2017S001575    ,Eixample,Saturday,Afternoon,1,0,1,1,2.1625240000000003,41.39705,2017-02-25 21:00:00
2017-02-21 20:00:00,2017S001459    ,Eixample,Tuesday,Afternoon,2,0,2,1,2.162979,41.395876,2017-02-21 20:00:00
2017-05-31 10:00:00,2017S004781    ,Eixample,Wednesday,Morning,1,0,1,3,2.16187,41.389891,2017-05-31 10:00:00
2017-05-17 15:00:00,2017S004381    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.1619770000000003,41.390184999999995,2017-05-17 15:00:00
2017-11-23 11:00:00,2017S009738    ,Eixample,Thursday,Morning,1,0,1,2,2.1622310000000002,41.390377,2017-11-23 11:00:00
2017-11-05 02:00:00,2017S009137    ,Eixample,Sunday,Night,0,1,1,1,2.162602,41.390652,2017-11-05 02:00:00
2017-11-02 19:00:00,2017S009062    ,Eixample,Thursday,Afternoon,1,0,1,2,2.157645,41.395813000000004,2017-11-02 19:00:00
2017-05-19 12:00:00,2017S004436    ,Eixample,Friday,Morning,2,0,2,2,2.156212,41.394178000000004,2017-05-19 12:00:00
2017-08-31 00:00:00,2017S007273    ,Eixample,Thursday,Night,1,0,1,2,2.179226,41.402377,2017-08-31 00:00:00
2017-06-16 23:00:00,2017S005298    ,Eixample,Friday,Night,1,0,1,1,2.178945,41.402738,2017-06-16 23:00:00
2017-01-13 09:00:00,2017S000310    ,Eixample,Friday,Morning,1,0,1,2,2.177953,41.40226,2017-01-13 09:00:00
2017-05-18 22:00:00,2017S004426    ,Eixample,Thursday,Night,1,0,1,2,2.180009,41.403541,2017-05-18 22:00:00
2017-05-23 09:00:00,2017S004552    ,Eixample,Tuesday,Morning,1,0,1,3,2.180245,41.403979,2017-05-23 09:00:00
2017-09-25 07:00:00,2017S007922    ,Eixample,Monday,Morning,1,0,1,2,2.181123,41.404365999999996,2017-09-25 07:00:00
2017-09-14 16:00:00,2017S007612    ,Eixample,Thursday,Afternoon,0,0,0,2,2.180011,41.405225,2017-09-14 16:00:00
2017-12-07 12:00:00,2017S010192    ,Eixample,Thursday,Morning,1,0,1,2,2.179017,41.403059000000006,2017-12-07 12:00:00
2017-03-18 21:00:00,2017S002203    ,Eixample,Saturday,Afternoon,1,0,1,1,2.1660150000000002,41.394591,2017-03-18 21:00:00
2017-02-27 14:00:00,2017S001608    ,Eixample,Monday,Afternoon,1,0,1,2,2.166369,41.394987,2017-02-27 14:00:00
2017-07-02 13:00:00,2017S005742    ,Eixample,Sunday,Morning,2,0,2,1,2.155714,41.395567,2017-07-02 13:00:00
2017-08-09 18:00:00,2017S006870    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.160499,41.39571,2017-08-09 18:00:00
2017-06-10 15:00:00,2017S005095    ,Eixample,Saturday,Afternoon,1,0,1,3,2.1790849999999997,41.404103000000006,2017-06-10 15:00:00
2017-02-14 19:00:00,2017S001244    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.163448,41.391077,2017-02-14 19:00:00
2017-01-20 16:00:00,2017S000545    ,Eixample,Friday,Afternoon,1,0,1,2,2.1623040000000002,41.391909000000005,2017-01-20 16:00:00
2017-06-23 16:00:00,2017S005503    ,Eixample,Friday,Afternoon,0,0,0,2,2.157717,41.393726,2017-06-23 16:00:00
2017-03-13 16:00:00,2017S002034    ,Eixample,Monday,Afternoon,1,0,1,2,2.180011,41.405225,2017-03-13 16:00:00
2017-01-27 10:00:00,2017S000714    ,Eixample,Friday,Morning,1,0,1,2,2.180011,41.405225,2017-01-27 10:00:00
2017-10-06 17:00:00,2017S008263    ,Eixample,Friday,Afternoon,1,0,1,2,2.178855,41.407742999999996,2017-10-06 17:00:00
2017-04-25 22:00:00,2017S003701    ,Eixample,Tuesday,Night,1,0,1,2,2.178855,41.407742999999996,2017-04-25 22:00:00
2017-12-22 22:00:00,2017S010606    ,Eixample,Friday,Night,1,0,1,2,2.161147,41.39275,2017-12-22 22:00:00
2017-01-18 12:00:00,2017S000484    ,Eixample,Wednesday,Morning,1,0,1,3,2.15998,41.393601000000004,2017-01-18 12:00:00
2017-05-01 22:00:00,2017S003860    ,Eixample,Monday,Night,1,0,1,2,2.1785229999999998,41.405963,2017-05-01 22:00:00
2017-07-17 09:00:00,2017S006221    ,Eixample,Monday,Morning,1,0,1,2,2.161766,41.393375,2017-07-17 09:00:00
2017-05-25 15:00:00,2017S004617    ,Eixample,Thursday,Afternoon,2,0,2,1,2.161219,41.394393,2017-05-25 15:00:00
2017-05-21 01:00:00,2017S004486    ,Eixample,Sunday,Night,1,0,1,3,2.1623040000000002,41.391909000000005,2017-05-21 01:00:00
2017-08-09 09:00:00,2017S006860    ,Eixample,Wednesday,Morning,1,0,1,2,2.1627099999999997,41.392382,2017-08-09 09:00:00
2017-01-26 14:00:00,2017S000696    ,Eixample,Thursday,Afternoon,1,0,1,2,2.161147,41.39275,2017-01-26 14:00:00
2017-02-10 18:00:00,2017S001140    ,Eixample,Friday,Afternoon,2,0,2,2,2.1766919999999996,41.40444,2017-02-10 18:00:00
2017-01-22 00:00:00,2017S000582    ,Eixample,Sunday,Night,1,0,1,2,2.179425,41.406484999999996,2017-01-22 00:00:00
2017-12-16 15:00:00,2017S010401    ,Eixample,Saturday,Afternoon,1,0,1,3,2.163416,41.39263,2017-12-16 15:00:00
2017-11-02 08:00:00,2017S009046    ,Eixample,Thursday,Morning,1,0,1,2,2.163201,41.392749,2017-11-02 08:00:00
2017-11-08 09:00:00,2017S009223    ,Eixample,Wednesday,Morning,1,0,1,2,2.178886,41.406071999999995,2017-11-08 09:00:00
2017-10-18 05:00:00,2017S008647    ,Eixample,Wednesday,Night,0,0,0,1,2.1631110000000002,41.397455,2017-10-18 05:00:00
2017-10-23 12:00:00,2017S008756    ,Eixample,Monday,Morning,1,0,1,1,2.167508,41.39414,2017-10-23 12:00:00
2017-10-21 19:00:00,2017S008717    ,Eixample,Saturday,Afternoon,1,0,1,2,2.167508,41.39414,2017-10-21 19:00:00
2017-11-24 12:00:00,2017S009786    ,Eixample,Friday,Morning,1,0,1,1,2.164869,41.392610999999995,2017-11-24 12:00:00
2017-06-30 08:00:00,2017S005685    ,Eixample,Friday,Morning,1,0,1,2,2.182252,41.403495,2017-06-30 08:00:00
2017-05-16 17:00:00,2017S004359    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.15509,41.391601,2017-05-16 17:00:00
2017-06-23 13:00:00,2017S005509    ,Eixample,Friday,Morning,1,0,1,1,2.157334,41.384783,2017-06-23 13:00:00
2017-08-31 17:00:00,2017S007298    ,Eixample,Thursday,Afternoon,1,0,1,2,2.157337,41.386477,2017-08-31 17:00:00
2017-07-03 06:00:00,2017S005847    ,Eixample,Monday,Morning,1,0,1,2,2.157353,41.3899,2017-07-03 06:00:00
2017-04-03 21:00:00,2017S003087    ,Eixample,Monday,Afternoon,1,0,1,2,2.160748,41.390739,2017-04-03 21:00:00
2017-12-05 14:00:00,2017S010153    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.160748,41.390739,2017-12-05 14:00:00
2017-05-29 20:00:00,2017S004735    ,Eixample,Monday,Afternoon,1,0,1,2,2.161864,41.386483,2017-05-29 20:00:00
2017-05-09 17:00:00,2017S004144    ,Eixample,Tuesday,Afternoon,2,0,2,1,2.161864,41.386483,2017-05-09 17:00:00
2017-09-08 18:00:00,2017S007485    ,Eixample,Friday,Afternoon,2,0,2,2,2.151307,41.394459000000005,2017-09-08 18:00:00
2017-12-05 21:00:00,2017S010174    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.1553709999999997,41.394682,2017-12-05 21:00:00
2017-11-22 14:00:00,2017S009706    ,Eixample,Wednesday,Afternoon,2,0,2,1,2.1562069999999998,41.389041999999996,2017-11-22 14:00:00
